Date,Time Start,Time End,Polygon-Location,Species,Count,Behavior,Notes,Observer,Longitude,Latitude
7/12/2018,7:01:00,.,BEACH SOUTH,BBPL,2,,,"MH, JN",-119.8803051,34.40835676
7/12/2018,7:01:00,.,BEACH SOUTH,GREG,1,Flying Over,,"MH, JN",-119.8804617,34.40907469
7/12/2018,7:03:00,.,BEACH SOUTH,SNPL,2,,,"MH, JN",-119.8810264,34.40938812
7/12/2018,7:03:00,.,BEACH SOUTH,SNPL,13,,ysilver:rg,"MH, JN",-119.8811837,34.40938448
7/12/2018,7:04:00,.,BEACH SOUTH,SNPL,1,,,"MH, JN",-119.8813344,34.40953425
7/12/2018,7:05:00,.,SLOUGH MOUTH,CLSW,4,,,"MH, JN",-119.8815082,34.40983136
7/12/2018,7:06:00,.,SLOUGH MOUTH,SNEG,1,,,"MH, JN",-119.8811617,34.41021847
7/12/2018,7:09:00,.,SLOUGH MOUTH,SNPL,1,,,"MH, JN",-119.8813773,34.41011799
7/12/2018,7:12:00,.,SLOUGH MOUTH,SNPL,7,,,"MH, JN",-119.8816699,34.41021753
7/12/2018,7:15:00,.,SLOUGH MOUTH,CLSW,5,,,"MH, JN",-119.8819138,34.41057331
7/12/2018,7:15:00,.,SLOUGH MOUTH,SNPL,2,,,"MH, JN",-119.8819061,34.41048648
7/12/2018,7:15:00,.,SLOUGH MOUTH,SNPL,1,Under Parental Care,,"MH, JN",-119.8819754,34.41047589
7/12/2018,7:19:00,.,SLOUGH MOUTH,SNEG,2,,,"MH, JN",-119.8814453,34.41040924
7/12/2018,7:20:00,.,BEACH NORTH,SNPL,2,,,"MH, JN",-119.8825364,34.41102855
7/12/2018,7:22:00,.,BEACH NORTH,SNPL,5,,,"MH, JN",-119.8829035,34.41155374
7/12/2018,7:23:00,.,BEACH NORTH,BARS,1,,,"MH, JN",-119.8829805,34.41156433
7/12/2018,7:24:00,.,BEACH NORTH,MODO,3,Flying Over,,"MH, JN",-119.8828933,34.41166175
7/12/2018,7:25:00,.,BEACH NORTH,SNPL,2,,,"MH, JN",-119.8830694,34.41176301
7/12/2018,7:26:00,.,BEACH NORTH,HOFI,1,,,"MH, JN",-119.8831541,34.41201925
7/12/2018,7:26:00,.,BEACH NORTH,SNPL,2,,,"MH, JN",-119.883303,34.41200231
7/12/2018,7:28:00,.,BEACH NORTH,CLSW,4,,,"MH, JN",-119.883651,34.41255546
7/12/2018,7:28:00,.,BEACH NORTH,HOFI,4,,,"MH, JN",-119.8835201,34.41251311
7/12/2018,7:29:00,.,BEACH NORTH,SNPL,3,,b:g/w/g,"MH, JN",-119.883669,34.4126317
7/12/2018,7:30:00,.,BEACH NORTH,GBHE,1,Flying Over,,"MH, JN",-119.8836125,34.41276723
7/12/2018,7:33:00,.,BEACH NORTH,SNPL,1,,,"MH, JN",-119.8839248,34.41291411
7/12/2018,7:33:00,.,BEACH NORTH,SNPL,2,Under Parental Care,,"MH, JN",-119.8839171,34.41289717
7/12/2018,7:34:00,.,BEACH NORTH,SNPL,5,,,"MH, JN",-119.8841147,34.41308988
7/12/2018,7:35:00,.,BEACH NORTH,SNPL,1,Under Parental Care,,"MH, JN",-119.8841994,34.41313011
7/12/2018,7:37:00,.,BEACH NORTH,SNPL,4,,,"MH, JN",-119.8847564,34.41358329
7/12/2018,7:38:00,.,BEACH NORTH,SNPL,2,,,"MH, JN",-119.8847898,34.41374212
7/12/2018,7:39:00,.,BEACH NORTH,DCCO,1,Flying Over,,"MH, JN",-119.8847371,34.41409268
7/12/2018,7:39:00,.,BEACH NORTH,SNPL,2,,,"MH, JN",-119.8849823,34.41398777
7/12/2018,7:40:00,.,BEACH NORTH,HOFI,3,,,"MH, JN",-119.8846934,34.4140228
7/12/2018,8:05:00,.,BEACH NORTH,BSSP,1,,,"MH, JN",-119.8829589,34.41207979
7/12/2018,8:11:00,.,DUNE POND,HOFI,1,,,"MH, JN",-119.8814745,34.41350322
7/12/2018,8:11:00,.,DUNE POND,MODO,1,,,"MH, JN",-119.8814908,34.41316666
7/12/2018,8:12:00,.,DUNE POND,DOWO,1,,,"MH, JN",-119.8815433,34.4132117
7/12/2018,8:13:00,.,DUNE POND,CALT,2,,,"MH, JN",-119.8815237,34.41336098
7/12/2018,8:13:00,.,DUNE POND,CLSW,3,,,"MH, JN",-119.8820347,34.41347807
7/12/2018,8:13:00,.,DUNE POND,SOSP,1,,,"MH, JN",-119.8818032,34.41325702
7/12/2018,8:14:00,.,DUNE POND,COYE,1,Call,,"MH, JN",-119.8823863,34.4136101
7/12/2018,8:15:00,.,DUNE POND,HOWR,1,,,"MH, JN",-119.88136,34.41343176
7/12/2018,8:16:00,.,DUNE POND,CLSW,4,Flying Over,,"MH, JN",-119.8819703,34.4136083
7/12/2018,8:19:00,.,CYPRESS,ANHU,1,,,"MH, JN",-119.8806086,34.41287374
7/12/2018,8:19:00,.,CYPRESS,CALT,1,,,"MH, JN",-119.8807833,34.41288815
7/12/2018,8:21:00,.,CYPRESS,DOWO,2,Pair,,"MH, JN",-119.8800962,34.41295123
7/12/2018,8:23:00,.,CYPRESS,HOFI,1,,,"MH, JN",-119.8801202,34.41294042
7/12/2018,8:25:00,.,CYPRESS,LEGO,2,,,"MH, JN",-119.8798421,34.41292486
7/12/2018,8:25:00,.,CYPRESS,WEBL,1,Call,,"MH, JN",-119.8801873,34.41295271
7/12/2018,8:37:00,.,WILLOWS,CALT,1,,,"MH, JN",-119.8782077,34.41299892
7/12/2018,8:38:00,.,CYPRESS,WREN,2,,,"MH, JN",-119.8786725,34.41289227
7/12/2018,8:38:00,.,CYPRESS,WREN,1,Song Heard,,"MH, JN",-119.8784601,34.41293798
7/12/2018,8:40:00,.,CYPRESS,WEBL,1,,,"MH, JN",-119.878534,34.4128618
7/12/2018,8:42:00,.,WILLOWS,SBMU,1,,,"MH, JN",-119.8782586,34.413063
7/12/2018,8:49:00,.,WEST SIDE,GBHE,1,,on nest,"MH, JN",-119.877399,34.41353322
7/12/2018,8:49:00,.,SYCAMORE,WTKI,4,Juvenile,,"MH, JN",-119.8783303,34.41634851
7/12/2018,8:51:00,.,WEST SIDE,GBHE,1,,adult on nest,"MH, JN",-119.8774608,34.41349496
7/12/2018,8:52:00,.,WEST SIDE,ANHU,1,,,"MH, JN",-119.8779099,34.4133804
7/12/2018,8:54:00,.,WEST SIDE,GBHE,3,Under Parental Care,,"MH, JN",-119.8774143,34.4135357
7/12/2018,8:59:00,.,WEST SIDE,GBHE,1,Under Parental Care,,"MH, JN",-119.8773941,34.41354814
7/12/2018,9:02:00,.,WEST SIDE,ANHU,2,,,"MH, JN",-119.8779436,34.41395153
7/12/2018,9:03:00,.,WEST SIDE,CALT,2,,,"MH, JN",-119.878665,34.41412885
7/12/2018,9:05:00,.,WEST SIDE,CALT,1,,adult with chick,"MH, JN",-119.8785654,34.41428628
7/12/2018,9:05:00,.,WEST SIDE,CALT,1,Under Parental Care,chick with adult,"MH, JN",-119.8785631,34.41428443
7/12/2018,9:05:00,.,WEST SIDE,MODO,1,,,"MH, JN",-119.8785226,34.41432311
7/12/2018,9:08:00,.,WEST SIDE,WREN,1,Song Heard,,"MH, JN",-119.8784781,34.41442683
7/12/2018,9:14:00,.,OAK RESTORATION,RSHA,1,,,"MH, JN",-119.8798231,34.4175927
7/12/2018,9:15:00,.,SYCAMORE,WTKI,1,Flying Over,adult ,"MH, JN",-119.8783079,34.4162759
7/12/2018,9:22:00,.,SYCAMORE,COHA,1,,,"MH, JN",-119.8776301,34.41668314
7/12/2018,9:27:00,.,WEST SIDE,BHGR,1,Male,,"MH, JN",-119.8772168,34.41543283
7/12/2018,9:29:00,.,SYCAMORE,HOFI,2,,,"MH, JN",-119.8773617,34.41632007
7/12/2018,9:31:00,.,OAK RESTORATION,AMCR,7,,,"MH, JN",-119.8793142,34.41760998
7/12/2018,9:32:00,.,SYCAMORE,CALT,2,,,"MH, JN",-119.8776134,34.41677334
7/12/2018,9:37:00,.,SYCAMORE,WREN,2,Pair,,"MH, JN",-119.8776934,34.41686543
7/12/2018,9:42:00,.,OAK RESTORATION,CALT,1,,,"MH, JN",-119.878399,34.41736731
7/12/2018,9:42:00,.,OAK RESTORATION,WREN,1,,,"MH, JN",-119.8782773,34.41730372
7/12/2018,9:43:00,.,OAK RESTORATION,CALT,1,,,"MH, JN",-119.8783636,34.41748258
7/12/2018,9:44:00,.,OAK RESTORATION,SBMU,1,,,"MH, JN",-119.8789955,34.41749974
7/12/2018,9:46:00,.,OAK RESTORATION,RWBL,17,Female,,"MH, JN",-119.8793808,34.41759397
7/12/2018,9:46:00,.,OAK RESTORATION,RWBL,1,Male,,"MH, JN",-119.8794362,34.41759869
7/12/2018,9:47:00,.,OAK RESTORATION,CALT,1,,,"MH, JN",-119.8796579,34.41744588
7/12/2018,9:47:00,.,OAK RESTORATION,HOFI,4,,,"MH, JN",-119.879568,34.41759082
7/12/2018,9:48:00,.,OAK RESTORATION,WTKI,4,Juvenile,recount from syc. 1 juvenile fed midair by parent,"MH, JN",-119.8799578,34.41735624
7/12/2018,9:48:00,.,OAK RESTORATION,WTKI,1,,recount. adult feeding 1 fledge,"MH, JN",-119.8798934,34.41731823
7/12/2018,9:52:00,.,OAK RESTORATION,NOMO,1,,,"MH, JN",-119.8812267,34.41752242
7/12/2018,9:52:00,.,OAK RESTORATION,RSHA,1,,,"MH, JN",-119.8812196,34.41753805
7/12/2018,9:53:00,.,OAK RESTORATION,MODO,1,,,"MH, JN",-119.8806443,34.41765717
7/12/2018,9:57:00,.,OAK RESTORATION,CAKI,1,,,"MH, JN",-119.8819426,34.41744726
7/12/2018,9:57:00,.,OAK RESTORATION,COHA,1,,,"MH, JN",-119.8817988,34.4175402
7/12/2018,9:58:00,.,OAK RESTORATION,HOFI,2,,,"MH, JN",-119.8819881,34.41744331
7/12/2018,10:02:00,.,OAK RESTORATION,LEGO,1,,,"MH, JN",-119.8812039,34.41716093
7/12/2018,10:03:00,.,OAK RESTORATION,HOFI,3,,,"MH, JN",-119.8810697,34.41714577
7/12/2018,10:03:00,.,OAK RESTORATION,HOFI,1,,,"MH, JN",-119.8811979,34.41705903
7/12/2018,10:03:00,.,OAK RESTORATION,HOFI,4,,,"MH, JN",-119.8809925,34.41708868
7/12/2018,10:05:00,.,OAK RESTORATION,HOWR,1,Call,,"MH, JN",-119.8808282,34.41690951
7/12/2018,10:06:00,.,OAK RESTORATION,BLPH,1,,,"MH, JN",-119.8809332,34.4176097
7/12/2018,10:07:00,.,OAK RESTORATION,CAKI,1,,,"MH, JN",-119.8805216,34.4161576
7/12/2018,10:08:00,.,OAK RESTORATION,HOFI,2,,,"MH, JN",-119.8811736,34.41608701
7/12/2018,10:08:00,.,OAK RESTORATION,UNHU,1,,,"MH, JN",-119.8812021,34.41618113
7/12/2018,10:09:00,.,OAK RESTORATION,LEGO,2,,,"MH, JN",-119.8812183,34.41579802
7/12/2018,10:11:00,.,OAK RESTORATION,LEGO,2,,,"MH, JN",-119.8811286,34.41549683
7/12/2018,10:12:00,.,OAK RESTORATION,DOWO,1,,,"MH, JN",-119.8811857,34.41527498
7/12/2018,10:22:00,.,OAK RESTORATION,CAKI,1,,possibly repeat obervation,"MH, JN",-119.8791691,34.41758508
7/12/2018,10:23:00,.,OAK RESTORATION,CAKI,1,,,"MH, JN",-119.8790696,34.41759606
8/17/2018,6:40:00,.,BEACH SOUTH,BBPL,5,,,"MH, JN",-119.8789876,34.40730211
8/17/2018,6:40:00,.,BEACH SOUTH,BBPL,2,,,"MH, JN",-119.8790594,34.40726376
8/17/2018,6:40:00,.,BEACH SOUTH,SAND,7,,,"MH, JN",-119.879089,34.40738229
8/17/2018,6:41:00,.,BEACH SOUTH,BBPL,3,,,"MH, JN",-119.8794608,34.40758494
8/17/2018,6:41:00,.,BEACH SOUTH,SAND,31,,,"MH, JN",-119.8793679,34.40749734
8/17/2018,6:41:00,.,BEACH SOUTH,SEPL,1,,,"MH, JN",-119.8795158,34.40769999
8/17/2018,6:41:00,.,BEACH SOUTH,SNPL,2,,,"MH, JN",-119.8794228,34.40767559
8/17/2018,6:41:00,.,BEACH SOUTH,SNPL,5,,,"MH, JN",-119.8795115,34.40788477
8/17/2018,6:42:00,.,BEACH SOUTH,WEGU,1,,,"MH, JN",-119.8796425,34.40781156
8/17/2018,6:44:00,.,BEACH SOUTH,BBPL,4,,,"MH, JN",-119.8798031,34.40794753
8/17/2018,6:48:00,.,BEACH SOUTH,SNPL,7,,,"MH, JN",-119.879359,34.40758228
8/17/2018,6:49:00,.,BEACH SOUTH,SNPL,1,Fledgling,,"MH, JN",-119.8809586,34.40899311
8/17/2018,6:54:00,.,BEACH SOUTH,SNPL,7,,,"MH, JN",-119.8809589,34.40903536
8/17/2018,6:54:00,.,BEACH SOUTH,SNPL,40,,,"MH, JN",-119.8813491,34.40958175
8/17/2018,6:56:00,.,BEACH SOUTH,LESA,2,,,"MH, JN",-119.8813866,34.40958323
8/17/2018,6:56:00,.,BEACH SOUTH,SEPL,3,,,"MH, JN",-119.8813327,34.40955146
8/17/2018,6:59:00,.,SLOUGH MOUTH,BARS,1,,,"MH, JN",-119.8817665,34.40989037
8/17/2018,6:59:00,.,SLOUGH MOUTH,SNPL,11,,,"MH, JN",-119.8815817,34.40977594
8/17/2018,7:00:00,.,SLOUGH MOUTH,SAND,18,,,"MH, JN",-119.8818204,34.41011062
8/17/2018,7:01:00,.,SLOUGH MOUTH,LESA,1,,,"MH, JN",-119.8819089,34.41009697
8/17/2018,7:01:00,.,SLOUGH MOUTH,SAND,6,,,"MH, JN",-119.8819073,34.41022921
8/17/2018,7:01:00,.,SLOUGH MOUTH,SNPL,13,,,"MH, JN",-119.8818461,34.41017203
8/17/2018,7:06:00,.,SLOUGH MOUTH,CLSW,2,Flying Over,,"MH, JN",-119.8819155,34.41009205
8/17/2018,7:06:00,.,SLOUGH MOUTH,CLSW,3,,,"MH, JN",-119.8820082,34.41036051
8/17/2018,7:08:00,.,BEACH NORTH,SNPL,2,Under Parental Care,,"MH, JN",-119.8825472,34.41101278
8/17/2018,7:08:00,.,BEACH NORTH,SNPL,2,,,"MH, JN",-119.8826371,34.41113349
8/17/2018,7:09:00,.,BEACH NORTH,SNPL,4,,,"MH, JN",-119.8826679,34.4112309
8/17/2018,7:10:00,.,BEACH NORTH,LESA,1,Juvenile,,"MH, JN",-119.8827526,34.41128173
8/17/2018,7:10:00,.,BEACH NORTH,LESA,1,,,"MH, JN",-119.8828208,34.41123282
8/17/2018,7:11:00,.,BEACH NORTH,NRWS,2,,,"MH, JN",-119.8825703,34.41135373
8/17/2018,7:11:00,.,BEACH NORTH,SNPL,1,,,"MH, JN",-119.8827038,34.41134526
8/17/2018,7:13:00,.,BEACH NORTH,SNPL,1,Under Parental Care,,"MH, JN",-119.8829759,34.4115528
8/17/2018,7:13:00,.,BEACH NORTH,SNPL,1,,,"MH, JN",-119.8830452,34.41162903
8/17/2018,7:15:00,.,BEACH NORTH,SNPL,1,,,"MH, JN",-119.8831145,34.41178998
8/17/2018,7:16:00,.,BEACH NORTH,LESA,1,,,"MH, JN",-119.8832899,34.41196011
8/17/2018,7:16:00,.,BEACH NORTH,SNPL,1,,,"MH, JN",-119.8833669,34.41198129
8/17/2018,7:18:00,.,BEACH NORTH,SNPL,1,Under Parental Care,,"MH, JN",-119.8838491,34.41245822
8/17/2018,7:18:00,.,BEACH NORTH,SNPL,1,,,"MH, JN",-119.8839117,34.41251213
8/17/2018,7:18:00,.,BEACH NORTH,SNPL,3,Under Parental Care,,"MH, JN",-119.8839727,34.41268013
8/17/2018,7:19:00,.,BEACH NORTH,BLPH,1,,,"MH, JN",-119.8835289,34.41263142
8/17/2018,7:19:00,.,BEACH NORTH,SNPL,1,Fledgling,,"MH, JN",-119.8840174,34.41270716
8/17/2018,7:20:00,.,BEACH NORTH,SNPL,1,,,"MH, JN",-119.884033,34.41273062
8/17/2018,7:22:00,.,BEACH NORTH,BBPL,2,,,"MH, JN",-119.884517,34.41340231
8/17/2018,7:22:00,.,BEACH NORTH,BLPH,1,,,"MH, JN",-119.8841392,34.41307705
8/17/2018,7:22:00,.,BEACH NORTH,HOFI,3,,,"MH, JN",-119.8843307,34.41343646
8/17/2018,7:23:00,.,BEACH NORTH,BLPH,2,,,"MH, JN",-119.8842603,34.41327596
8/17/2018,7:23:00,.,BEACH NORTH,HOFI,4,,,"MH, JN",-119.8843141,34.41331011
8/17/2018,7:25:00,.,BEACH NORTH,HOFI,12,,,"MH, JN",-119.8842541,34.4133184
8/17/2018,7:26:00,.,BEACH NORTH,LESA,3,,,"MH, JN",-119.884537,34.41331051
8/17/2018,7:26:00,.,BEACH NORTH,SNPL,2,,,"MH, JN",-119.8846602,34.41355404
8/17/2018,7:43:00,.,BEACH NORTH,BBPL,56,,ellwood ,"MH, JN",-119.8855835,34.4145616
8/17/2018,8:27:00,.,DUNE POND,CATH,1,,,"MH, JN",-119.8815089,34.41317781
8/17/2018,8:27:00,.,DUNE POND,WTKI,1,Flying Over,,"MH, JN",-119.8807321,34.41423999
8/17/2018,8:28:00,.,DUNE POND,ANHU,1,,,"MH, JN",-119.8815756,34.41315029
8/17/2018,8:28:00,.,DUNE POND,COYE,1,,,"MH, JN",-119.8815889,34.41310626
8/17/2018,8:28:00,.,DUNE POND,SOSP,2,,,"MH, JN",-119.8817491,34.41307874
8/17/2018,8:29:00,.,DUNE POND,CATH,1,Song Heard,,"MH, JN",-119.8818625,34.41313378
8/17/2018,8:30:00,.,DUNE POND,CALT,1,,,"MH, JN",-119.8816014,34.41309867
8/17/2018,8:30:00,.,DUNE POND,HOWR,1,,,"MH, JN",-119.8813996,34.41320474
8/17/2018,8:32:00,.,DUNE POND,HOWR,1,,,"MH, JN",-119.881485,34.41341101
8/17/2018,8:36:00,.,DUNE POND,BUSH,5,,,"MH, JN",-119.8812744,34.41319948
8/17/2018,8:36:00,.,DUNE POND,CATH,1,,,"MH, JN",-119.8813936,34.41334319
8/17/2018,8:37:00,.,DUNE POND,OATI,2,,,"MH, JN",-119.8813966,34.41333475
8/17/2018,8:38:00,.,DUNE POND,WREN,1,,,"MH, JN",-119.8811174,34.41357791
8/17/2018,8:43:00,.,CYPRESS,BEWR,1,,,"MH, JN",-119.8801227,34.41289059
8/17/2018,8:43:00,.,CYPRESS,SOSP,1,,,"MH, JN",-119.8803715,34.41289059
8/17/2018,8:50:00,.,DUNE POND,SELA,1,,,"MH, JN",-119.8819363,34.4130568
8/17/2018,8:51:00,.,WILLOWS,ANHU,1,,,"MH, JN",-119.8781649,34.41300624
8/17/2018,8:52:00,.,WILLOWS,CALT,2,,,"MH, JN",-119.8782368,34.41306105
8/17/2018,8:54:00,.,WEST SIDE,GBHE,4,,,"MH, JN",-119.8774426,34.4135299
8/17/2018,8:57:00,.,WEST SIDE,CALT,1,,,"MH, JN",-119.877878,34.41362705
8/17/2018,9:01:00,.,WEST SIDE,ANHU,1,,,"MH, JN",-119.8776674,34.41347691
8/17/2018,9:01:00,.,WEST SIDE,SOSP,1,,,"MH, JN",-119.8777424,34.41354462
8/17/2018,9:01:00,.,WEST SIDE,SOSP,1,,,"MH, JN",-119.8777674,34.41365648
8/17/2018,9:03:00,.,WEST SIDE,COYE,1,,,"MH, JN",-119.8778466,34.41393928
8/17/2018,9:04:00,.,WEST SIDE,CALT,1,,,"MH, JN",-119.8779999,34.41390736
8/17/2018,9:04:00,.,WEST SIDE,WREN,1,,,"MH, JN",-119.8782594,34.41450088
8/17/2018,9:09:00,.,WEST SIDE,CATH,1,,,"MH, JN",-119.8786343,34.41467603
8/17/2018,9:10:00,.,WEST SIDE,WESJ,1,,,"MH, JN",-119.8785845,34.41438458
8/17/2018,9:11:00,.,WEST SIDE,CALT,1,,,"MH, JN",-119.8784019,34.41472857
8/17/2018,9:14:00,.,WEST SIDE,CALT,1,,,"MH, JN",-119.8775295,34.41518626
8/17/2018,9:14:00,.,WEST SIDE,CALT,1,,,"MH, JN",-119.8775026,34.41523797
8/17/2018,9:16:00,.,WEST SIDE,ANHU,1,,,"MH, JN",-119.8772716,34.41544639
8/17/2018,9:17:00,.,SYCAMORE,CAKI,1,,,"MH, JN",-119.8777055,34.41663953
8/17/2018,9:20:00,.,SYCAMORE,SOSP,1,,,"MH, JN",-119.8772483,34.41633862
8/17/2018,9:21:00,.,SYCAMORE,WREN,1,,,"MH, JN",-119.8772678,34.4168806
8/17/2018,9:27:00,.,SYCAMORE,CATH,1,Call,,"MH, JN",-119.8772525,34.41701229
8/17/2018,9:31:00,.,OAK RESTORATION,CAKI,1,,may be repeat observation,"MH, JN",-119.87747,34.41751556
8/17/2018,9:35:00,.,OAK RESTORATION,AMKE,1,,,"MH, JN",-119.8799665,34.41761122
8/17/2018,9:36:00,.,OAK RESTORATION,COYE,1,,,"MH, JN",-119.8793224,34.41743883
8/17/2018,9:37:00,.,OAK RESTORATION,CALT,1,,,"MH, JN",-119.879915,34.41763011
8/17/2018,9:44:00,.,OAK RESTORATION,OATI,1,,,"MH, JN",-119.8818672,34.41737035
8/17/2018,9:54:00,.,OAK RESTORATION,CALT,1,,,"MH, JN",-119.8808631,34.41593314
8/17/2018,9:54:00,.,OAK RESTORATION,HOFI,2,,,"MH, JN",-119.8810403,34.41536046
8/17/2018,9:57:00,.,OAK RESTORATION,MODO,1,Flying Over,,"MH, JN",-119.8807745,34.41611185
8/17/2018,10:00:00,.,OAK RESTORATION,CALT,1,,,"MH, JN",-119.8810145,34.41613651
8/17/2018,10:00:00,.,OAK RESTORATION,SOSP,2,,,"MH, JN",-119.8799253,34.41684639
8/17/2018,10:03:00,.,OAK RESTORATION,MODO,2,Flying Over,,"MH, JN",-119.8792851,34.41662599
8/17/2018,10:03:00,.,OAK RESTORATION,SOSP,1,,,"MH, JN",-119.8789741,34.41672008
8/17/2018,10:04:00,.,OAK RESTORATION,HOFI,2,,,"MH, JN",-119.8789378,34.41645649
8/17/2018,10:05:00,.,OAK RESTORATION,CALT,1,,,"MH, JN",-119.8788289,34.4170168
8/17/2018,10:07:00,.,OAK RESTORATION,NUWO,1,,,"MH, JN",-119.8786474,34.41742741
8/17/2018,10:20:00,.,OAK RESTORATION,WEBL,4,,,"MH, JN",-119.8775769,34.41748863
8/17/2018,10:25:00,.,SYCAMORE,WTKI,1,,,"MH, JN",-119.8780784,34.41631001
9/19/2018,7:10:00,.,BEACH SOUTH,KILL,1,,,"MH, JN",-119.8809331,34.40945702
9/19/2018,7:11:00,.,BEACH SOUTH,SEPL,3,,,"MH, JN",-119.8810035,34.40958899
9/19/2018,7:11:00,.,BEACH SOUTH,SEPL,4,,,"MH, JN",-119.8811507,34.40958899
9/19/2018,7:12:00,.,SLOUGH MOUTH,SNPL,15,,,"MH, JN",-119.881461,34.40970648
9/19/2018,7:13:00,.,SLOUGH MOUTH,LESA,1,,,"MH, JN",-119.8814416,34.40966047
9/19/2018,7:14:00,.,SLOUGH MOUTH,SAND,110,Flying Over,,"MH, JN",-119.8813369,34.40973025
9/19/2018,7:19:00,.,SLOUGH MOUTH,SNPL,91,,,"MH, JN",-119.8817631,34.41006836
9/19/2018,7:26:00,.,SLOUGH MOUTH,LESA,2,,,"MH, JN",-119.8820707,34.41040097
9/19/2018,7:26:00,.,SLOUGH MOUTH,SEPL,1,,,"MH, JN",-119.8821452,34.41053613
9/19/2018,7:26:00,.,SLOUGH MOUTH,SNPL,43,,,"MH, JN",-119.8821079,34.41052691
9/19/2018,7:27:00,.,SLOUGH MOUTH,SAND,17,Flying Over,,"MH, JN",-119.8820791,34.4106319
9/19/2018,7:28:00,.,BEACH NORTH,SAND,70,,,"MH, JN",-119.8824485,34.41088763
9/19/2018,7:28:00,.,BEACH NORTH,SNPL,2,,,"MH, JN",-119.8823036,34.41086615
9/19/2018,7:30:00,.,BEACH NORTH,BLPH,1,,,"MH, JN",-119.8830214,34.41156198
9/19/2018,7:30:00,.,BEACH NORTH,SAND,8,,,"MH, JN",-119.8829611,34.41151364
9/19/2018,7:31:00,.,BEACH NORTH,SNPL,1,,,"MH, JN",-119.8828573,34.41155108
9/19/2018,7:31:00,.,BEACH NORTH,SNPL,1,,,"MH, JN",-119.882927,34.41156332
9/19/2018,7:33:00,.,BEACH NORTH,LESA,1,,,"MH, JN",-119.883176,34.41176876
9/19/2018,7:35:00,.,BEACH NORTH,HOFI,6,,,"MH, JN",-119.8831555,34.41223097
9/19/2018,7:36:00,.,BEACH NORTH,LESA,2,,,"MH, JN",-119.8837394,34.41238572
9/19/2018,7:36:00,.,BEACH NORTH,SAND,44,,,"MH, JN",-119.8837886,34.41248609
9/19/2018,7:37:00,.,BEACH NORTH,WESA,1,,,"MH, JN",-119.8840408,34.41273324
9/19/2018,7:38:00,.,BEACH NORTH,WEGU,2,,,"MH, JN",-119.8841766,34.41299189
9/19/2018,7:40:00,.,BEACH NORTH,BBPL,93,,,"MH, JN",-119.8845222,34.41337682
9/19/2018,7:41:00,.,BEACH NORTH,BBPL,53,,,"MH, JN",-119.8848555,34.41367824
9/19/2018,7:41:00,.,BEACH NORTH,SAND,150,,,"MH, JN",-119.8848851,34.41374961
9/19/2018,7:57:00,.,DUNE POND,CATH,1,,,"MH, JN",-119.8820668,34.41308377
9/19/2018,7:57:00,.,DUNE POND,LEGO,9,,,"MH, JN",-119.8819175,34.41306678
9/19/2018,7:57:00,.,DUNE POND,LOSH,1,,,"MH, JN",-119.8822109,34.41321541
9/19/2018,7:58:00,.,DUNE POND,MODO,2,,,"MH, JN",-119.881498,34.41312198
9/19/2018,7:58:00,.,DUNE POND,SOSP,1,,,"MH, JN",-119.8820874,34.41315171
9/19/2018,7:59:00,.,DUNE POND,HOFI,5,,,"MH, JN",-119.8816421,34.41316445
9/19/2018,7:59:00,.,DUNE POND,SOSP,1,,,"MH, JN",-119.8815824,34.41309905
9/19/2018,8:00:00,.,DUNE POND,HOWR,1,,,"MH, JN",-119.8817296,34.41309226
9/19/2018,8:00:00,.,DUNE POND,SOSP,2,,,"MH, JN",-119.881498,34.41334705
9/19/2018,8:01:00,.,DUNE POND,COYE,1,,,"MH, JN",-119.8812046,34.4133513
9/19/2018,8:01:00,.,DUNE POND,HOWR,1,,,"MH, JN",-119.8813693,34.41343199
9/19/2018,8:02:00,.,DUNE POND,KILL,1,Flying Over,,"MH, JN",-119.8815597,34.41355514
9/19/2018,8:03:00,.,DUNE POND,CALT,1,Call,,"MH, JN",-119.8816833,34.41331853
9/19/2018,8:04:00,.,DUNE POND,WREN,1,,,"MH, JN",-119.8817147,34.41337118
9/19/2018,8:06:00,.,CYPRESS,CAQU,8,,,"MH, JN",-119.8810843,34.41286334
9/19/2018,8:07:00,.,CYPRESS,LEGO,9,,possibly repeat observation from Dune Pond,"MH, JN",-119.8809758,34.41282729
9/19/2018,8:08:00,.,CYPRESS,CALT,2,,,"MH, JN",-119.8805097,34.41302358
9/19/2018,8:11:00,.,CYPRESS,WESJ,2,,,"MH, JN",-119.8791152,34.41270498
9/19/2018,8:12:00,.,CYPRESS,WREN,1,,,"MH, JN",-119.878666,34.41285626
9/19/2018,8:13:00,.,CYPRESS,CALT,1,,,"MH, JN",-119.8787879,34.41292326
9/19/2018,8:13:00,.,CYPRESS,CALT,2,,,"MH, JN",-119.8785343,34.41306337
9/19/2018,8:15:00,.,CYPRESS,AMKE,1,Female,,"MH, JN",-119.8791527,34.41307521
9/19/2018,8:17:00,.,CYPRESS,GBHE,1,Flying Over,,"MH, JN",-119.8787742,34.41307169
9/19/2018,8:17:00,.,WILLOWS,SOSP,1,,,"MH, JN",-119.8782965,34.41307404
9/19/2018,8:19:00,.,CYPRESS,BEWR,1,Call,,"MH, JN",-119.8784818,34.4129793
